0,0,1.5
0.03968,0.03968,1.583504
0.07904256,0.07904256,1.650643968
0.11809021951999998,0.11809021951999998,1.701550816256
0.15682549776383997,0.15682549776383997,1.736354409725952
0.19525089378172925,0.19525089378172925,1.7551835744481443
0.2333688866314754,0.2333688866314754,1.7581661058525593
0.27118193553842357,0.27118193553842357,1.7454287770057388
0.3086924800541162,0.3086924800541162,1.7170973467896928
0.3459029402136833,0.3459029402136833,1.6732965680153753
0.38281571669197384,0.38281571669197384,1.6141501954712523
0.41943319095843806,0.41943319095843806,1.5397809939074822
0.45575772543077053,0.45575772543077053,1.4503107459562223
0.49179166362732435,0.49179166362732435,1.3458602599885725
0.5275373303183057,0.5275373303183057,1.226549377908664
0.5629970316757593,0.5629970316757593,1.0924969828853948
0.5981730554223532,0.5981730554223532,0.9438210070223116
0.6330676709789744,0.6330676709789744,0.7806384389661332
0.6676831296111426,0.6676831296111426,0.6030653314544041
0.7020216645742535,0.7020216645742535,0.4112168088027689
0.7360854912576595,0.7360854912576595,0.20520707433234678
